date,lat,lon,frp,confidence,night,satellite
2020-08-03,65.75389,24.52237,11,102,True,N
2020-08-07,62.59473,25.74772,5,102,True,1
2020-08-16,60.28671,22.28655,11,102,True,1
2020-08-16,60.28443,22.29446,15,102,True,1
2020-08-18,60.30132,25.51937,5,102,True,1
2020-08-24,60.28684,22.28678,21,102,True,N
2020-08-28,60.28726,22.29069,21,102,True,1
2020-09-28,60.28606,22.28987,8,102,True,N
2020-10-17,64.02881,24.64061,8,102,True,N
2020-10-17,63.97676,24.47949,13,102,True,N
2020-11-09,64.64744,24.42734,10,102,True,N
2020-11-20,60.2993,25.50634,47,102,True,N
2020-11-24,61.45242,21.81502,46,102,False,1
2021-01-05,64.64825,24.4296,14,102,True,1
2021-02-13,60.28739,22.29025,15,102,True,N
2021-03-23,64.64593,24.43053,6,102,True,N
2021-04-09,64.64552,24.43265,12,102,True,N
2021-04-20,64.64683,24.42858,28,102,True,1
2021-04-21,60.28552,22.29425,14,102,True,N
2021-05-01,65.77269,24.18421,15,102,True,1
2021-05-09,64.64455,24.42456,13,102,True,1
2021-06-03,62.82421,21.8028,23,102,True,1
2021-06-06,64.64342,24.42887,83,102,False,1
2021-06-10,65.14936,27.54636,148,101,False,N
2021-06-14,60.28777,22.29459,15,102,True,1
2021-06-14,60.2874,22.29289,7,102,True,N
2021-06-23,60.31282,25.52985,64,102,False,N
2021-06-27,60.31183,25.52736,59,102,True,1
2021-06-30,64.64564,24.42612,34,101,False,1
2021-07-13,64.64425,24.43284,70,102,False,1
2021-07-27,67.15755,26.55571,60,102,False,N
2021-07-29,64.00652,24.14183,25,102,True,N
2021-08-05,64.64487,24.43021,60,102,False,N
2021-08-24,65.77071,24.18461,23,102,True,1
2021-08-24,60.29888,25.53469,9,102,True,1
2021-08-30,60.28634,22.28919,19,102,True,N
2021-09-04,64.64404,24.42545,44,102,False,1
2021-09-29,64.64582,24.43039,32,102,False,N
2021-10-03,61.03017,28.17409,6,102,True,N
2021-11-02,60.28843,22.29182,10,102,True,1
2021-11-22,60.28542,22.2921,15,102,True,N
2021-11-22,60.28862,22.28889,15,102,True,1
2022-02-07,60.28472,22.28997,12,102,True,1
2022-02-22,65.7713,24.18704,24,102,True,1
2022-03-23,64.64555,24.4251,27,102,False,N
2022-05-14,64.06012,24.7037,26,102,False,N
2022-05-04,64.64587,24.43114,11,102,True,1
2022-05-25,61.13013,28.45131,4,102,True,1
2022-06-07,64.64552,24.43118,32,101,False,1
2022-06-20,64.64478,24.42699,37,102,False,1
2022-06-24,64.64655,24.42604,67,102,False,N
2022-06-30,63.38115,30.50005,19,102,True,1
2022-07-04,61.59437,25.4027,49,102,False,1
2022-07-24,64.64762,24.42873,9,102,True,N
2022-07-24,63.70127,22.71142,5,102,True,1
2022-07-12,64.64643,24.43185,70,102,False,1
2022-07-27,60.28543,22.28736,4,102,True,1
2022-07-28,60.28696,22.28953,15,102,True,1
2022-07-29,64.64423,24.42389,11,102,True,1
2022-08-01,63.47473,26.31977,28,102,False,1
2022-08-04,61.06599,28.24225,6,102,False,1
2022-08-06,61.12907,28.44863,5,102,False,1
2022-08-15,61.12901,28.45229,13,102,False,1
2022-08-16,64.64643,24.43147,18,102,False,1
2022-08-13,61.06458,28.23728,7,102,False,N
2022-08-16,64.64554,24.42665,11,102,False,N
2022-08-24,64.64432,24.4244,19,102,False,1
2022-09-07,65.77174,24.18672,22,102,False,1
2022-09-02,64.64548,24.42749,19,102,False,1
2022-09-29,60.28738,22.28864,17,102,False,1
2022-10-30,64.65804,24.42184,27,102,False,N
2022-10-07,64.65685,24.42337,31,102,False,N
2022-10-31,60.28725,22.29021,11,102,False,N
2022-11-08,64.64449,24.42465,15,102,False,1
2022-11-20,64.65783,24.42619,136,102,False,1
2022-11-21,64.66128,24.42699,14,102,False,N
2023-02-06,60.288,22.29079,9,102,False,N
2023-03-19,64.64434,24.43768,43,102,False,1
2023-03-26,64.64347,24.42807,59,102,False,N
2023-03-26,64.64676,24.43199,47,102,False,1
2023-04-01,64.64636,24.43027,25,102,False,1
2023-04-07,64.65568,24.43069,10,102,False,N
2023-04-22,60.28519,22.28514,14,102,False,N
2023-04-23,61.03103,28.17563,6,102,False,1
2023-04-23,64.64678,24.42854,10,102,False,1
2023-05-09,62.59519,25.74639,7,102,False,1
2023-05-11,65.92008,25.24284,10,102,False,N
2023-05-21,61.13114,28.45058,7,102,False,1
2023-06-06,65.76594,24.18847,34,102,False,1
2023-06-26,64.64599,24.42649,38,101,False,1
2023-06-16,60.28383,22.2844,16,102,False,N
2023-07-25,60.28477,22.28961,7,102,False,N
2023-07-12,62.59589,25.74887,5,102,False,1
2023-07-16,61.13148,28.45076,12,102,False,1
2023-08-19,64.64426,24.42605,11,102,False,1
2023-08-22,67.51231,27.28151,483,102,False,1
2023-08-25,60.28862,22.29226,6,102,False,1
2023-08-26,64.64432,24.42777,60,102,False,N
2023-09-03,60.28424,22.28937,13,102,False,N
2023-09-09,64.64671,24.4305,8,102,False,N
2023-10-10,60.29813,25.52061,59,102,False,N
2023-10-20,60.28441,22.28739,8,102,False,N
2023-11-18,65.76701,24.18209,31,102,False,1
2023-11-24,60.28694,22.29144,12,102,False,N
2023-12-31,64.64595,24.42646,23,102,False,1
2024-01-03,60.39417,25.12034,16,102,False,N
2024-01-30,64.64408,24.42779,23,102,False,1
2024-01-28,64.6444,24.42273,17,102,False,1
2024-04-12,64.64364,24.42814,32,102,False,N
2024-05-03,64.64648,24.42752,31,102,False,N
2024-05-21,60.69839,24.29012,501,102,False,1
2024-05-18,62.77015,22.55808,143,102,False,1
2024-05-20,64.64455,24.4286,27,102,False,N
2024-06-14,66.97227,24.73878,110,102,False,N
2024-06-17,61.1295,28.45454,9,102,False,1
2024-07-23,63.70114,22.70811,4,102,False,N
2024-08-07,62.59632,25.74629,6,102,False,1
2024-08-08,65.9708,26.76256,105,102,False,1
2024-08-09,64.18162,29.9693,125,102,False,2
2024-08-18,64.64352,24.42598,67,102,False,1
2024-09-03,63.70082,22.71297,5,102,False,1
2024-09-06,62.59404,25.74718,6,102,False,N
2024-09-08,60.28686,22.29062,7,102,False,N
2024-09-29,65.76496,24.18803,67,102,False,2
2024-10-12,64.64675,24.42675,55,102,False,1
2024-10-16,64.64881,24.43344,13,102,False,N
2024-10-24,64.6486,24.43095,23,102,False,1
2024-11-20,64.6441,24.4287,35,102,False,N
2024-12-17,64.64428,24.42612,32,102,False,N
2025-01-19,60.28748,22.2869,6,102,False,1
2025-03-27,61.86777,27.31841,10,102,False,N
2025-04-05,64.64552,24.42654,40,102,False,N
2025-04-21,64.64437,24.4261,17,102,False,1
2025-05-01,64.64413,24.42967,7,102,False,1
2025-05-10,61.13074,28.45266,6,102,False,2
2025-05-12,61.35489,26.39631,64,102,False,2
2025-05-19,60.28648,22.29047,8,102,False,1
2025-06-06,64.64562,24.42644,50,102,False,2
2025-06-17,64.64553,24.43189,38,102,False,1
2025-07-10,65.76559,24.1817,71,102,False,2
2025-07-14,64.64388,24.42654,44,101,False,N
2025-07-19,64.64545,24.42669,88,102,False,2
2025-07-22,64.64497,24.42844,87,101,False,N
2025-07-21,60.51171,22.32996,27,102,False,1
2025-07-26,64.64742,24.4305,74,102,False,N
2025-08-01,65.77117,24.18794,36,102,False,N
2025-08-05,64.64414,24.42667,15,102,False,2
2025-08-05,64.64562,24.42991,25,102,False,1
2025-08-15,64.64566,24.42952,37,102,False,2
2025-08-21,64.64593,24.42498,24,102,False,N
2025-09-11,64.64571,24.42754,28,102,False,2
2025-09-12,64.64583,24.42869,57,102,False,2
2025-11-17,65.76627,24.17724,10,102,False,1
2025-11-27,65.76611,24.18588,20,102,False,1
2025-12-18,60.29748,25.52758,16,102,False,1
2026-01-01,65.76656,24.18238,35,102,False,N
2026-01-18,64.64201,24.42839,22,102,False,2
2026-02-13,62.83847,23.99408,32,102,False,1
2026-03-07,64.64643,24.42542,29,102,False,N
2026-03-10,64.64417,24.42662,30,102,False,1
2026-03-21,60.44271,23.52902,14,102,False,1
2026-04-03,65.7658,24.18755,46,102,False,2
2026-04-03,64.64566,24.42779,36,102,False,1
2026-04-14,61.06636,28.2401,6,102,False,1
2026-04-19,65.76653,24.18423,132,102,False,N
2026-04-21,64.6582,24.43338,21,102,False,2
2026-04-21,65.76558,24.18079,133,102,False,1
2026-05-07,60.81181,21.59991,59,102,False,2
2015-03-06,65.77129,24.18472,14,102,False,N
2015-04-17,60.31158,25.52927,13,102,False,N
2015-04-25,60.80577,26.34482,91,102,False,N
2015-05-29,64.64764,24.43179,8,102,False,N
2015-06-01,60.28721,22.28877,8,102,False,N
2015-06-12,60.31057,25.53465,105,102,False,N
2015-07-03,60.42646,25.12294,8,102,False,N
2015-07-06,64.64612,24.43402,49,102,False,N
2015-07-15,64.64574,24.43155,19,102,False,N
2015-08-18,65.77126,24.18527,13,102,False,N
2015-08-18,60.28458,22.28817,19,102,False,N
2015-08-21,63.44234,30.01365,47,102,False,N
2015-08-28,64.64437,24.42933,11,102,False,N
2015-10-03,60.28512,22.29413,16,102,False,N
2015-10-28,60.2878,22.28919,13,102,False,N
2015-11-03,64.64411,24.42908,74,102,False,N
2016-05-06,60.71532,26.37897,124,102,False,N
2016-06-22,60.28841,22.29172,11,102,False,N
2016-07-25,60.29584,25.48391,5,102,False,N
2016-09-20,60.31261,25.53025,14,102,False,N
2016-09-26,64.64648,24.43127,13,102,False,N
2016-10-05,64.64558,24.42817,26,102,False,N
2016-11-06,63.18658,23.77374,23,102,False,N
2016-12-17,64.64574,24.43165,10,102,False,N
2017-01-19,64.64656,24.42561,16,102,False,N
2017-02-18,64.64599,24.42438,18,102,False,N
2017-03-16,64.64573,24.4274,27,102,False,N
2017-03-26,60.29024,24.98662,34,102,False,N
2017-04-25,64.64636,24.43462,33,102,False,N
2017-05-07,60.31103,25.52227,29,102,False,N
2017-05-16,64.75814,24.80764,70,102,False,N
2017-05-23,61.62491,26.22801,262,102,False,N
2017-05-25,60.28712,22.29519,10,102,False,N
2017-07-08,61.02803,28.17735,5,102,False,N
2017-07-13,61.44398,26.68891,5,102,False,N
2017-08-23,60.28643,22.29416,14,102,False,N
2017-09-25,64.64693,24.42545,15,102,False,N
2017-10-08,65.76689,24.18119,36,102,False,N
2017-10-30,60.28462,22.28778,13,102,False,N
2017-12-05,60.28625,22.28862,14,102,False,N
2018-05-05,64.64704,24.42568,22,102,True,N
2018-05-07,60.6176,26.70882,17,102,False,N
2018-05-08,60.89066,24.74292,34,102,False,N
2018-05-10,62.46421,23.18143,54,102,False,N
2018-05-10,60.82804,26.70487,63,102,False,N
2018-05-15,61.21067,25.13887,99,102,False,N
2018-07-01,64.64454,24.42551,48,102,False,N
2018-07-20,68.46233,28.49605,356,102,False,N
2018-09-07,64.64603,24.42567,13,102,True,N
2018-09-09,65.76593,24.18449,58,102,False,N
2018-09-20,60.28497,22.28623,12,102,True,N
2018-09-24,60.40843,23.18808,18,102,True,N
2018-09-28,64.64358,24.42652,23,102,True,N
2018-10-02,64.64619,24.42961,16,102,True,N
2018-10-15,64.64339,24.42402,15,102,True,N
2018-10-28,60.28662,22.29327,13,102,True,N
2019-02-27,64.6462,24.42439,14,102,True,N
2019-05-19,60.31204,25.53119,19,102,True,N
2019-06-03,64.3661,28.26273,1,102,True,N
2019-06-24,64.64684,24.42504,33,102,False,N
2019-08-06,65.76655,24.18629,58,102,False,N
2019-08-07,60.28843,22.28932,12,102,True,N
2019-10-25,60.28655,22.29099,15,102,True,N
2019-12-30,64.64349,24.42498,9,102,True,N
2020-01-21,64.65521,24.42916,7,102,True,N
2020-01-22,65.77253,24.18514,27,102,True,1
2020-02-05,64.6466,24.42551,69,102,True,N
2020-03-22,64.64637,24.42797,19,102,True,1
2020-04-23,60.28706,22.28943,18,102,True,N
2020-04-10,64.65518,24.42939,10,102,True,1
2020-05-10,64.64371,24.42988,22,102,True,1
2020-05-04,65.76498,24.18876,23,102,True,N
2020-06-01,64.6458,24.42561,13,102,True,N
2020-06-14,65.67194,26.11515,80,102,False,N
2020-06-21,60.28652,22.28958,15,102,True,N
2020-06-21,61.12782,28.45227,12,102,True,N
2020-06-20,61.12846,28.4541,4,102,True,N
2020-07-16,61.13083,28.45082,10,102,True,N
2020-07-18,61.13094,28.45284,12,102,True,N
2020-07-10,64.65546,24.42308,18,102,True,N
2020-08-01,61.32166,22.10868,43,102,False,1
2020-08-02,64.64333,24.42799,23,102,True,N
2020-08-09,60.28985,22.28835,7,102,True,N
2020-08-10,64.64458,24.42766,29,102,False,1
2020-08-17,60.2889,22.28854,16,102,True,1
2020-08-18,65.76479,24.18828,22,102,True,N
2020-08-27,62.5959,25.74796,7,102,True,1
2020-08-28,62.59426,25.74675,7,102,True,N
2020-09-17,60.28651,22.28501,20,102,True,1
2020-10-17,64.0404,24.77604,9,102,True,N
2020-11-08,61.03119,28.17187,7,102,True,1
2020-11-15,62.5975,27.17595,2,102,True,N
2020-11-22,60.29741,25.51916,19,102,True,1
2020-12-02,64.64452,24.43081,10,102,True,N
2021-01-04,64.64346,24.42183,55,102,True,N
2021-03-25,64.64807,24.43103,16,102,True,1
2021-04-16,64.64454,24.42745,28,102,False,1
2021-04-21,64.64423,24.42547,38,102,False,1
2021-04-27,64.64664,24.432,40,102,True,N
2021-05-02,60.82938,26.97711,106,102,False,N
2021-05-11,60.29443,24.31459,7,102,True,N
2021-05-16,60.94983,24.50525,11,102,True,1
2021-05-30,64.646,24.42746,29,102,False,N
2021-05-24,60.30231,25.52246,4,102,True,N
2021-05-31,60.2867,22.28789,21,102,True,1
2021-06-12,66.61808,28.43064,104,102,False,1
2021-06-26,60.31108,25.53392,149,103,False,1
2021-07-03,60.90706,26.66309,5,102,True,N
2021-07-27,67.16124,26.57326,409,102,False,N
2021-07-27,64.00651,24.16151,61,102,False,1
2021-07-29,64.00421,24.15705,13,102,True,N
2021-08-07,65.76262,24.18371,30,101,False,1
2021-08-28,64.64638,24.42809,74,102,False,N
2021-09-26,60.2857,22.28362,10,102,True,1
2021-10-04,60.62148,26.94511,33,102,False,1
2021-11-02,60.28748,22.2865,7,102,True,1
2021-11-09,64.65105,24.44023,7,102,True,1
2021-11-18,65.76683,24.18268,20,102,True,1
2021-11-29,64.64737,24.42711,16,102,True,N
2022-02-26,60.28813,22.29261,12,102,True,1
2022-03-06,64.64451,24.42478,61,102,True,1
2022-04-03,60.28672,22.29298,7,102,True,N
2022-04-18,60.2868,22.29375,8,102,True,1
2022-04-20,64.64486,24.42445,19,102,True,N
2022-05-13,60.2877,22.29068,13,102,True,N
2022-05-08,64.64576,24.42546,20,102,True,N
2022-05-24,65.77243,24.20116,2,101,False,N
2022-06-22,60.28901,22.29179,13,102,True,N
2022-06-27,61.50663,25.73278,258,103,False,N
2022-06-27,65.77222,24.18605,29,102,True,1
2022-06-28,61.13083,28.44767,7,102,True,N
2022-06-30,67.37709,28.22233,46,101,False,1
2022-07-03,64.64716,24.42735,61,101,False,N
2022-07-16,60.29992,25.52878,76,101,False,N
2022-07-22,60.28741,22.29078,29,102,False,N
2022-08-10,60.28625,22.28747,8,102,False,1
2022-08-04,60.3924,24.81197,2,102,False,N
2022-08-06,60.76499,25.13238,13,102,False,N
2022-08-08,65.77147,24.18811,19,102,False,N
2022-08-14,60.2531,25.16414,7,102,False,N
2022-08-16,62.59638,25.74997,8,102,False,N
2022-10-23,64.64407,24.42224,12,102,False,N
2022-10-30,64.6441,24.42541,19,102,False,1
2022-10-09,64.65891,24.43033,7,102,False,N
2022-10-18,66.74682,25.75367,1,102,False,1
2023-01-17,65.76579,24.18446,25,102,False,N
2023-02-01,60.28705,22.29176,7,102,False,N
2023-04-21,60.28759,22.28752,12,102,False,N
2023-04-23,64.64339,24.42492,42,102,False,N
2023-06-12,62.47047,21.9981,241,102,False,1
2023-06-13,61.54176,26.74357,190,103,False,N
2023-06-15,64.64237,24.43448,20,101,False,1
2023-06-15,67.73181,28.65997,124,103,False,N
2023-06-21,64.6439,24.43467,52,102,False,1
2023-06-19,67.19525,29.37184,33,102,False,N
2023-07-11,66.74394,26.70649,50,102,False,1
2023-07-12,64.6468,24.42942,54,102,False,1
2023-07-27,65.77125,24.18333,39,102,False,1
2023-08-04,64.64797,24.43097,33,102,False,N
2023-09-11,65.7699,24.18339,19,102,False,1
2023-10-05,60.28447,22.28712,20,102,False,N
2023-10-13,60.28624,22.28933,11,102,False,1
2023-10-15,60.29636,25.4893,3,102,False,1
2024-03-04,64.64817,24.43008,18,102,False,1
2024-04-08,60.29651,25.48308,7,102,False,1
2024-04-13,62.13233,22.55447,31,102,False,N
2024-05-29,61.49248,21.73419,5,102,False,N
2024-05-11,64.64579,24.42412,25,102,False,1
2024-05-13,62.18855,21.65061,50,102,False,N
2024-05-17,60.2856,22.28691,7,102,False,N
2024-05-20,64.64555,24.42447,13,102,False,N
2024-05-23,63.69886,22.71371,2,102,False,N
2024-05-30,66.84441,27.27225,222,102,False,1
2024-06-06,62.59578,25.74524,7,102,False,N
2024-06-06,67.64026,27.2691,34,102,False,N
2024-06-06,63.52821,29.79502,273,102,False,1
2024-06-09,63.75967,28.65889,21,102,False,1
2024-07-21,63.70044,22.7115,8,102,False,1
2024-07-13,62.59518,25.74706,6,102,False,N
2024-08-08,61.03076,28.17411,11,102,False,2
2024-08-07,66.96994,24.73633,48,102,False,1
2024-08-08,64.38177,29.12722,59,103,False,N
2024-08-08,65.96849,26.76344,638,102,False,N
2024-08-08,65.96677,26.76576,310,102,False,1
2024-08-16,62.59376,25.74594,7,102,False,2
2024-08-17,62.593,25.74307,10,102,False,2
2024-09-13,64.64583,24.42934,9,102,False,1
2024-09-18,60.30093,25.52363,10,102,False,N
2024-10-15,64.64377,24.42453,24,102,False,1
2024-10-13,65.76958,24.18104,24,102,False,1
2024-10-28,64.64721,24.43073,33,102,False,1
2024-11-05,61.44526,23.89513,37,102,False,1
2024-11-14,64.64375,24.42465,22,102,False,2
2024-11-16,64.64449,24.42477,7,102,False,2
2025-01-02,60.29935,25.5213,43,102,False,N
2025-01-14,65.76506,24.17887,8,102,False,N
2025-02-12,64.64566,24.42867,12,102,False,2
2025-03-09,64.65667,24.43274,9,102,False,1
2025-03-22,65.76634,24.18437,81,102,False,N
2025-03-23,64.64387,24.42773,23,102,False,1
2025-03-30,64.64635,24.42782,126,102,False,2
2025-04-17,65.76652,24.18679,60,102,False,N
2025-05-12,63.05879,27.45503,53,102,False,1
2025-06-14,62.59282,25.74881,6,102,False,N
2025-06-16,65.12753,29.56024,466,103,False,2
2025-07-14,63.70146,22.71029,5,102,False,2
2025-07-17,64.76737,27.7567,240,103,False,1
2025-07-20,64.64426,24.4276,113,102,False,2
2025-07-20,60.8285,21.59387,50,102,False,1
2025-07-23,63.82238,22.71581,31,102,False,2
2025-07-23,61.88211,23.213,33,102,False,1
2025-07-24,65.76649,24.18666,60,102,False,1
2025-07-27,62.59406,25.74654,9,102,False,1
2025-07-31,65.77197,24.18743,32,102,False,N
2025-08-09,64.64545,24.42453,25,102,False,2
2025-08-10,65.75613,24.52302,5,102,False,N
2025-08-19,62.04794,23.04218,2,102,False,N
2025-09-05,63.6991,22.71226,4,102,False,1
2025-09-06,64.66146,24.42709,10,102,False,1
2025-09-11,61.16213,27.05488,29,102,False,1
2025-09-28,64.64616,24.43127,10,102,False,N
2025-09-28,64.6486,24.42966,22,102,False,2
2025-11-07,64.64325,24.42496,9,102,False,N
2025-11-17,65.76402,24.17685,15,102,False,1
2025-11-22,60.31085,25.533,107,102,False,1
2025-11-28,65.7662,24.18043,50,102,False,1
2025-12-19,64.64661,24.42781,11,102,False,N
2026-03-19,65.76825,24.18028,20,102,False,N
2026-03-20,64.6554,24.43106,11,102,False,1
2026-04-04,65.7562,24.52972,5,102,False,N
2026-04-10,64.64523,24.42674,16,102,False,N
2026-04-24,65.76627,24.18507,59,102,False,1
2026-05-07,64.64613,24.42704,57,102,False,2
2026-05-07,64.64429,24.42643,13,102,False,N
2026-05-07,65.7659,24.18881,106,102,False,1
2015-03-14,64.6433,24.42541,31,102,False,N
2015-03-24,60.28681,22.29064,13,102,False,N
2015-06-05,64.64508,24.42761,22,102,False,N
2015-06-08,60.30997,25.52974,17,102,False,N
2015-08-20,66.09342,25.48645,129,103,False,N
2015-09-11,64.64317,24.42732,26,102,False,N
2016-04-28,60.28734,22.28699,13,102,False,N
2016-04-29,60.28891,22.28956,15,102,False,N
2016-05-02,64.64404,24.42498,30,102,False,N
2016-05-04,64.64402,24.43182,29,102,False,N
2016-05-06,60.70336,26.65866,50,102,False,N
2016-05-19,64.4464,26.75404,30,102,False,N
2016-05-31,60.2872,22.29199,12,102,False,N
2016-06-30,60.40094,24.81864,7,102,False,N
2016-09-03,64.64465,24.43043,29,102,False,N
2016-09-11,61.10472,23.11501,22,102,False,N
2016-09-20,60.28574,22.28825,10,102,False,N
2016-10-02,64.6464,24.42588,19,102,False,N
2016-10-07,64.64684,24.4285,39,102,False,N
2017-03-16,64.64684,24.43464,14,102,False,N
2017-04-05,64.64407,24.43094,18,102,False,N
2017-04-06,60.2868,22.288,14,102,False,N
2017-05-02,65.76637,24.18439,13,102,False,N
2017-05-30,60.28637,22.28999,19,102,False,N
2017-05-31,64.64571,24.42504,93,102,False,N
2017-06-14,66.39779,25.80235,151,102,False,N
2017-06-28,61.02964,28.1725,5,102,False,N
2017-06-29,64.64697,24.43138,25,102,False,N
2017-08-04,64.64637,24.42899,24,102,False,N
2017-08-23,65.76673,24.18118,15,102,False,N
2017-08-31,64.64585,24.42706,24,102,False,N
2017-10-17,65.76317,24.17822,24,102,False,N
2017-10-28,60.29886,25.52038,15,102,False,N
2017-11-02,60.30993,25.52698,11,102,False,N
2017-12-09,60.28701,22.28881,14,102,False,N
2018-05-07,61.01998,28.45932,29,102,False,N
2018-05-10,60.74507,26.32344,93,102,False,N
2018-05-10,62.84344,22.7375,33,102,False,N
2018-05-12,62.80392,22.54523,38,102,False,N
2018-05-12,60.80878,26.71141,28,102,False,N
2018-05-14,62.87094,30.36143,47,102,False,N
2018-05-15,65.76694,24.18221,20,102,True,N
2018-05-15,61.0949,27.73337,30,102,False,N
2018-05-19,64.64585,24.42494,37,102,False,N
2018-05-20,60.63315,25.98844,15,102,False,N
2018-06-11,64.64614,24.43087,42,102,True,N
2018-06-12,60.6983,24.00959,94,102,False,N
2018-06-12,60.69965,24.01688,1237,103,False,N
2018-07-03,62.59655,25.74698,5,102,True,N
2018-07-16,64.64413,24.42829,74,102,False,N
2018-07-20,68.44602,28.49765,119,102,False,N
2018-07-20,68.49451,28.47389,54,102,True,N
2018-07-30,64.65556,24.43121,30,102,True,N
2018-09-04,65.76604,24.18497,40,102,True,N
2018-09-05,60.28772,22.28894,20,102,True,N
2018-10-08,65.76498,24.17801,25,102,True,N
2018-10-21,60.28516,22.2947,11,102,True,N
2019-01-03,64.64655,24.42904,47,102,True,N
2019-04-26,64.65731,24.4332,12,102,True,N
2019-04-26,61.14644,28.79623,9,102,True,N
2019-04-29,64.64442,24.42743,37,102,False,N
2019-05-07,60.28546,22.28826,25,102,True,N
2019-06-20,65.76653,24.18615,85,102,False,N
2019-06-29,61.02965,28.17104,5,102,True,N
2019-07-03,63.66004,24.676,27,102,False,N
2019-07-15,60.28748,22.29177,23,102,True,N
2019-07-21,60.2869,22.28787,22,102,False,N
2019-07-29,65.64591,25.78756,157,102,False,N
2019-08-21,60.28767,22.29507,4,102,True,N
2019-08-07,62.58679,27.36831,497,102,False,N
2019-09-18,64.64622,24.4246,29,102,True,N
2019-09-20,65.76628,24.18831,24,102,True,N
2019-10-05,65.76624,24.18855,24,102,True,N
2019-10-15,64.64397,24.42556,24,102,True,N
2020-01-09,64.64902,24.4363,22,102,True,N
2020-01-25,62.59529,25.74812,6,102,True,1
2020-01-13,64.64848,24.43229,11,102,True,N
2020-02-05,64.65594,24.43192,25,102,True,N
2020-02-28,64.64436,24.42592,10,102,True,1
2020-03-07,64.64345,24.42482,26,102,True,N
2020-03-10,64.64325,24.42718,17,102,True,N
2020-04-13,60.55281,22.05205,49,102,False,N
2020-04-27,60.28673,22.28821,15,102,True,N
2020-05-26,62.59336,25.74867,6,102,True,1
2020-05-29,64.6479,24.43025,9,102,True,1
2020-05-22,60.28966,22.28803,14,102,True,N
2020-05-14,60.28679,22.29026,16,102,True,N
2020-05-18,60.28973,22.29105,11,102,True,1
2020-06-09,60.86831,24.79715,7,102,True,1
2020-06-06,64.64461,24.42466,29,102,True,N
2020-06-23,60.28558,22.28903,28,102,True,N
2020-07-17,60.39489,25.12967,80,102,True,1
2020-07-17,60.2911,22.28573,20,102,True,1
2020-07-18,62.32489,27.88727,764,102,False,1
2020-07-23,64.64389,24.43208,22,102,True,N
2020-08-01,60.28761,22.2959,15,102,True,1
2020-08-05,65.76886,24.1818,8,102,True,N
2020-08-14,60.2869,22.28561,13,102,True,N
2020-08-15,60.28855,22.29289,13,102,True,1
2020-08-28,60.2836,22.28996,15,102,True,N
2020-09-15,65.76659,24.18345,6,102,True,1
2020-09-29,64.65672,24.4356,14,102,True,1
2020-10-14,60.31349,25.5218,16,102,True,1
2020-10-17,62.92848,31.53829,5,102,True,N
2020-10-17,63.98209,24.50781,7,102,True,N
2020-10-17,63.9721,24.47145,13,102,True,N
2020-11-07,60.28546,22.29299,11,102,True,N
2020-11-15,63.36203,26.88138,5,102,True,N
2021-04-02,64.65704,24.43447,8,102,True,N
2021-04-19,62.5961,25.74783,9,102,True,1
2021-04-20,60.2871,22.29119,10,102,True,N
2021-04-21,60.28547,22.2932,15,102,True,N
2021-04-28,60.28688,22.2937,9,102,True,1
2021-05-26,62.59394,25.74791,7,102,True,N
2021-06-02,60.2853,22.29251,18,102,True,1
2021-06-12,66.6274,28.41815,65,102,False,1
2021-06-25,61.29304,23.76868,8,102,True,N
2021-07-01,64.64339,24.42721,20,102,False,N
2021-07-09,64.64651,24.42813,87,102,False,N
2021-07-15,60.28751,22.28377,15,102,True,1
2021-08-05,60.28749,22.28562,19,102,True,1
2021-10-27,60.28503,22.28875,14,102,True,N
2021-11-11,60.28684,22.29278,15,102,True,N
2021-12-20,64.64682,24.43369,7,102,True,N
2022-01-13,64.64232,24.42718,25,102,True,N
2022-01-15,60.28697,22.28982,17,102,True,1
2022-01-15,64.64377,24.42454,101,102,True,N
2022-01-21,65.76623,24.18169,61,102,True,1
2022-02-10,60.28826,22.28773,16,102,True,N
2022-03-20,65.76648,24.18657,31,102,True,1
2022-04-14,64.64486,24.42553,34,102,True,N
2022-04-16,60.28759,22.29118,13,102,True,N
2022-04-20,64.64626,24.42669,21,102,True,N
2022-04-27,60.28632,22.28704,15,102,True,1
2022-05-18,62.35046,22.03975,32,102,False,1
2022-05-08,64.64437,24.42808,56,102,False,1
2022-05-22,61.02881,28.17678,6,102,True,1
2022-05-25,60.28886,22.28792,5,102,True,N
2022-06-29,67.38175,28.21555,346,102,False,N
2022-07-03,64.64543,24.42853,45,101,False,1
2022-07-06,66.94976,25.43148,64,102,False,1
2022-07-06,65.76385,24.18497,19,101,False,N
2022-07-21,62.59329,25.74797,6,102,True,N
2022-07-24,64.64637,24.43209,38,102,True,1
2022-07-23,61.0302,28.1714,5,102,True,N
2022-07-26,64.64541,24.43272,10,102,True,1
2022-07-29,61.06631,28.23809,7,102,True,1
2022-08-08,64.64577,24.43124,13,102,False,1
2022-08-02,60.2872,22.29282,20,102,True,N
2022-08-10,60.31745,25.52708,9,102,False,1
2022-08-11,60.28877,22.29448,7,102,False,1
2022-08-12,60.2855,22.28732,7,102,False,1
2022-08-14,64.64399,24.42756,13,102,False,1
2022-08-23,63.70134,22.71021,6,102,False,1
2022-08-24,65.76609,24.18646,14,102,False,N
2022-09-02,65.76712,24.17825,29,102,False,N
