date,fmisid,station_lat,station_lon,temperature,humidity,wind_speed,precipitation,fire
2020-02-15,101851,65.868932,24.179364,-3.76,95.0,2.45,4.7,0
2022-11-25,101851,65.868932,24.179364,-4.75,92.25,3.16,0.2,0
2018-01-29,101851,65.868932,24.179364,-6.9,92.71,1.43,0.0,0
2021-12-23,101851,65.868932,24.179364,-12.91,87.38,2.29,4.5,0
2022-12-10,101851,65.868932,24.179364,-5.6,86.92,3.81,0.1,0
2020-12-22,101851,65.868932,24.179364,2.13,95.17,2.16,0.7,0
2025-01-04,101851,65.868932,24.179364,-20.29,82.83,1.44,0.0,0
2026-02-18,101851,65.868932,24.179364,-13.4,86.62,,0.2,0
2017-01-07,101851,65.868932,24.179364,-5.85,90.12,2.85,5.1,0
2017-11-19,101851,65.868932,24.179364,-7.31,91.67,3.11,2.3,0
2017-03-03,101851,65.868932,24.179364,-9.05,89.08,1.25,0.0,0
2017-12-02,101851,65.868932,24.179364,-2.13,95.38,2.05,1.8,0
2025-12-13,101851,65.868932,24.179364,-14.47,86.83,,0.0,0
2015-02-02,101851,65.868932,24.179364,-10.31,84.33,5.37,0.1,0
2021-05-22,101851,65.868932,24.179364,3.42,86.72,3.58,0.9,0
2018-03-05,101851,65.868932,24.179364,-14.96,82.08,1.12,0.0,0
2019-11-19,101851,65.868932,24.179364,1.62,96.42,3.57,1.0,0
2018-02-13,101851,65.868932,24.179364,-3.01,89.46,3.22,2.5,0
2018-02-05,101851,65.868932,24.179364,-16.85,85.54,1.51,0.0,0
2025-02-27,101851,65.868932,24.179364,-0.05,99.83,3.12,0.1,0
2018-01-22,101851,65.868932,24.179364,-21.32,81.83,1.18,0.0,0
2022-10-15,101851,65.868932,24.179364,8.55,94.75,3.86,6.3,0
2021-01-11,101851,65.868932,24.179364,-8.93,88.17,3.58,5.8,0
2015-01-29,101851,65.868932,24.179364,-1.55,97.5,3.28,9.7,0
2025-04-11,101851,65.868932,24.179364,-4.28,74.62,2.17,0.0,0
2021-09-19,101851,65.868932,24.179364,6.73,83.92,1.66,0.1,0
2019-02-04,101851,65.868932,24.179364,-12.99,84.79,3.79,8.1,0
2022-11-05,101851,65.868932,24.179364,5.0,89.21,3.94,0.1,0
2019-11-13,101851,65.868932,24.179364,-0.21,96.62,3.69,6.5,0
2017-11-16,101851,65.868932,24.179364,-10.68,89.67,0.76,0.0,0
2025-01-30,101851,65.868932,24.179364,-1.52,98.21,2.72,12.3,0
2026-01-30,101851,65.868932,24.179364,-23.48,79.33,,0.0,0
2018-01-21,101851,65.868932,24.179364,-15.72,85.71,1.26,0.0,0
2022-03-24,101851,65.868932,24.179364,1.57,59.46,2.87,0.0,0
2018-12-28,101851,65.868932,24.179364,-7.36,93.38,0.9,0.0,0
2015-01-05,101851,65.868932,24.179364,-18.95,84.71,0.85,0.0,0
2018-11-20,101851,65.868932,24.179364,-2.52,90.17,1.31,0.0,0
2019-03-14,101851,65.868932,24.179364,-3.28,87.38,4.61,12.0,0
2025-01-22,101851,65.868932,24.179364,-10.97,87.33,1.77,2.4,0
2017-11-25,101851,65.868932,24.179364,1.89,88.79,3.17,2.9,0
2018-11-09,101851,65.868932,24.179364,4.75,99.33,1.62,1.4,0
2022-03-28,101851,65.868932,24.179364,-6.09,64.33,4.0,1.4,0
2017-12-29,101851,65.868932,24.179364,-4.85,93.79,3.61,11.7,0
2018-12-09,101851,65.868932,24.179364,-0.15,96.58,3.27,14.3,0
2015-02-05,101851,65.868932,24.179364,-7.49,90.58,3.02,0.2,0
2019-02-03,101851,65.868932,24.179364,-18.56,82.21,3.33,0.0,0
2015-10-22,101851,65.868932,24.179364,7.46,91.04,3.27,3.6,0
2022-12-29,101851,65.868932,24.179364,-5.76,91.0,3.02,0.0,0
2016-11-02,101851,65.868932,24.179364,-0.61,92.92,2.01,0.3,0
2019-09-30,101851,65.868932,24.179364,8.92,96.79,2.53,12.8,0
2016-02-11,101851,65.868932,24.179364,-0.03,99.17,1.49,7.3,0
2018-07-08,101851,65.868932,24.179364,17.74,62.62,1.84,0.0,0
2015-04-03,101851,65.868932,24.179364,0.12,87.25,1.33,0.0,0
2016-12-12,101851,65.868932,24.179364,-14.31,86.58,0.67,0.0,0
2026-01-02,101851,65.868932,24.179364,-20.38,81.12,,0.0,0
2022-10-14,101851,65.868932,24.179364,4.6,95.48,0.8,1.7,0
2026-05-10,101851,65.868932,24.179364,7.47,52.21,,0.0,0
2026-06-10,101851,65.868932,24.179364,15.05,78.88,,6.8,0
2023-01-12,101851,65.868932,24.179364,1.53,94.96,6.35,2.9,0
2016-11-21,101851,65.868932,24.179364,2.31,93.38,3.47,7.1,0
2026-06-11,101851,65.868932,24.179364,13.82,70.62,,0.0,0
2016-01-08,101851,65.868932,24.179364,-20.82,81.46,1.05,0.5,0
2015-06-26,101851,65.868932,24.179364,12.09,94.04,2.05,2.3,0
2026-03-26,101851,65.868932,24.179364,2.41,95.38,,9.7,0
2025-12-14,101851,65.868932,24.179364,-4.32,93.25,,8.5,0
2017-10-27,101851,65.868932,24.179364,2.66,87.29,3.07,0.8,0
2018-04-10,101851,65.868932,24.179364,-2.03,70.5,1.91,0.0,0
2022-02-02,101851,65.868932,24.179364,-12.0,87.38,2.23,0.0,0
2024-11-26,101851,65.868932,24.179364,0.6,97.25,2.27,0.0,0
2016-09-01,101851,65.868932,24.179364,14.34,85.29,3.25,1.1,0
2022-04-08,101851,65.868932,24.179364,-1.4,90.38,4.89,17.5,0
2025-11-16,101851,65.868932,24.179364,-9.03,90.67,,0.0,0
2021-10-10,101851,65.868932,24.179364,9.08,99.21,3.93,2.8,0
2016-02-27,101851,65.868932,24.179364,-13.25,89.17,1.04,0.0,0
2016-12-24,101851,65.868932,24.179364,-2.35,95.04,3.4,14.4,0
2016-11-14,101851,65.868932,24.179364,-0.78,94.21,4.67,1.3,0
2019-11-29,101851,65.868932,24.179364,-10.33,88.38,1.7,0.2,0
2019-07-13,101851,65.868932,24.179364,11.1,70.96,2.17,0.0,0
2020-12-16,101851,65.868932,24.179364,-1.95,96.25,2.43,2.1,0
2022-03-10,101851,65.868932,24.179364,-0.89,90.75,5.28,1.0,0
2024-09-24,101851,65.868932,24.179364,11.82,94.96,3.55,20.2,0
2019-12-18,101851,65.868932,24.179364,-3.43,95.12,1.82,0.0,0
2016-04-07,101851,65.868932,24.179364,2.38,93.25,4.54,5.0,0
2021-10-25,101851,65.868932,24.179364,0.58,98.79,1.88,7.6,0
2023-09-30,101851,65.868932,24.179364,11.65,99.33,1.66,0.1,0
2015-01-06,101851,65.868932,24.179364,-13.4,87.21,2.93,0.5,0
2016-04-20,101851,65.868932,24.179364,1.4,81.58,3.05,1.0,0
2019-01-24,101851,65.868932,24.179364,-21.77,81.33,0.9,0.0,0
2016-06-16,101851,65.868932,24.179364,16.21,61.25,3.27,0.9,0
2023-12-27,101851,65.868932,24.179364,-6.27,93.42,0.85,0.0,0
2019-10-16,101851,65.868932,24.179364,0.74,94.75,1.34,0.0,0
2021-01-18,101851,65.868932,24.179364,-11.0,89.92,1.0,0.0,0
2021-02-12,101851,65.868932,24.179364,-12.18,86.71,1.36,0.0,0
2016-02-09,101851,65.868932,24.179364,0.67,97.83,3.9,11.8,0
2016-01-18,101851,65.868932,24.179364,-21.43,81.96,1.13,0.0,0
2015-10-02,101851,65.868932,24.179364,7.4,84.71,3.09,3.9,0
2017-02-04,101851,65.868932,24.179364,-1.72,96.96,1.02,0.0,0
2023-12-01,101851,65.868932,24.179364,-8.39,88.29,1.85,0.0,0
2016-01-30,101851,65.868932,24.179364,0.58,92.75,5.2,6.4,0
2015-01-24,101851,65.868932,24.179364,-11.82,89.75,2.01,5.2,0
2017-08-02,101851,65.868932,24.179364,16.06,80.96,1.85,0.0,0
2023-06-04,101851,65.868932,24.179364,9.95,66.25,1.84,0.0,0
2022-12-08,101851,65.868932,24.179364,-6.09,90.33,3.5,2.8,0
2023-03-04,101851,65.868932,24.179364,-2.97,81.17,2.19,1.1,0
2018-04-25,101851,65.868932,24.179364,1.48,96.17,2.14,0.0,0
2024-03-15,101851,65.868932,24.179364,-0.48,90.25,2.12,1.4,0
2017-10-14,101851,65.868932,24.179364,5.6,86.79,2.27,3.3,0
2018-12-11,101851,65.868932,24.179364,-2.65,93.83,1.35,0.0,0
2016-04-27,101851,65.868932,24.179364,8.3,80.75,3.97,7.7,0
2016-10-24,101851,65.868932,24.179364,4.41,80.71,2.83,0.0,0
2017-09-15,101851,65.868932,24.179364,5.93,89.71,1.47,2.4,0
2017-08-10,101851,65.868932,24.179364,16.04,86.79,1.81,0.1,0
2023-02-18,101851,65.868932,24.179364,-1.49,92.71,2.88,8.1,0
2017-02-20,101851,65.868932,24.179364,-10.82,89.0,1.11,0.4,0
2016-05-15,101851,65.868932,24.179364,7.85,79.88,2.09,2.1,0
2018-02-12,101851,65.868932,24.179364,-6.37,88.38,2.25,1.3,0
2024-12-14,101851,65.868932,24.179364,-13.36,84.04,2.73,0.0,0
2024-03-23,101851,65.868932,24.179364,-2.68,85.58,4.08,2.3,0
2026-02-23,101851,65.868932,24.179364,-19.18,80.67,,0.0,0
2022-11-07,101851,65.868932,24.179364,-0.53,98.5,0.92,0.0,0
2022-11-30,101851,65.868932,24.179364,-0.68,93.88,2.25,0.9,0
2020-12-07,101851,65.868932,24.179364,3.07,100.0,2.93,8.2,0
2021-12-24,101851,65.868932,24.179364,-9.52,88.29,2.73,0.0,0
2018-03-31,101851,65.868932,24.179364,-8.9,83.0,1.58,0.0,0
2019-11-14,101851,65.868932,24.179364,-0.11,98.92,1.32,1.9,0
2024-01-21,101851,65.868932,24.179364,-7.12,91.54,3.87,6.1,0
2022-12-31,101851,65.868932,24.179364,0.49,96.71,4.8,9.6,0
2017-04-30,101851,65.868932,24.179364,0.98,87.0,3.81,5.9,0
2017-12-08,101851,65.868932,24.179364,-3.24,90.71,5.73,12.8,0
2020-01-07,101851,65.868932,24.179364,1.2,96.67,3.82,2.3,0
2015-12-16,101851,65.868932,24.179364,-11.06,90.12,0.73,0.0,0
2016-02-04,101851,65.868932,24.179364,-12.85,89.21,1.1,0.6,0
2017-09-08,101851,65.868932,24.179364,9.33,83.83,4.25,2.4,0
2024-04-23,101851,65.868932,24.179364,-1.61,90.92,3.34,12.4,0
2019-01-16,101851,65.868932,24.179364,-16.47,85.71,0.88,0.5,0
2018-11-21,101851,65.868932,24.179364,-5.38,90.38,1.1,0.0,0
2018-01-23,101851,65.868932,24.179364,-23.26,79.96,0.97,0.0,0
2025-02-23,101851,65.868932,24.179364,0.91,98.88,5.19,3.8,0
2015-02-14,101851,65.868932,24.179364,-9.01,82.04,1.41,0.0,0
2017-11-14,101851,65.868932,24.179364,-2.32,96.46,0.66,0.0,0
2019-10-18,101851,65.868932,24.179364,2.96,92.92,2.06,2.0,0
2015-12-19,101851,65.868932,24.179364,-1.66,98.5,1.41,0.0,0
2023-12-14,101851,65.868932,24.179364,-10.92,88.17,1.09,0.0,0
2026-05-17,101851,65.868932,24.179364,10.41,79.29,,10.5,0
2019-12-07,101851,65.868932,24.179364,-2.63,96.5,1.45,0.0,0
2022-04-06,101851,65.868932,24.179364,-0.57,83.79,3.56,6.1,0
2026-06-02,101851,65.868932,24.179364,10.1,79.21,,0.7,0
2020-10-19,101851,65.868932,24.179364,-0.64,93.75,3.33,0.6,0
2017-02-26,101851,65.868932,24.179364,-13.95,79.17,1.47,0.0,0
2016-01-15,101851,65.868932,24.179364,-12.75,86.79,1.68,1.4,0
2017-02-22,101851,65.868932,24.179364,-10.56,85.46,3.41,0.4,0
2016-11-16,101851,65.868932,24.179364,1.4,97.75,3.72,0.7,0
2018-01-01,101851,65.868932,24.179364,-2.07,89.92,2.88,0.4,0
2017-04-02,101851,65.868932,24.179364,-3.41,76.83,1.93,0.0,0
2019-01-01,101851,65.868932,24.179364,-2.48,90.92,3.26,1.2,0
2020-12-20,101851,65.868932,24.179364,2.17,97.83,3.67,1.0,0
2022-09-17,101851,65.868932,24.179364,9.54,97.83,2.84,8.4,0
2019-07-10,101851,65.868932,24.179364,11.82,68.29,3.09,0.0,0
2025-11-21,101851,65.868932,24.179364,-18.93,82.79,,0.0,0
2015-12-20,101851,65.868932,24.179364,1.09,99.46,2.32,5.7,0
2021-11-04,101851,65.868932,24.179364,3.28,99.54,0.95,4.7,0
2024-12-19,101851,65.868932,24.179364,-8.55,89.67,4.37,12.3,0
2018-11-15,101851,65.868932,24.179364,4.52,92.42,4.04,0.0,0
2016-01-23,101851,65.868932,24.179364,-7.77,92.71,1.29,0.0,0
2019-02-23,101851,65.868932,24.179364,2.27,87.12,1.75,0.0,0
2017-11-23,101851,65.868932,24.179364,-7.27,87.5,5.16,18.8,0
2019-11-15,101851,65.868932,24.179364,-4.11,95.58,1.16,0.0,0
2016-11-23,101851,65.868932,24.179364,0.33,93.46,1.54,0.0,0
2025-02-16,101851,65.868932,24.179364,-12.04,88.58,1.14,0.0,0
2016-07-16,101851,65.868932,24.179364,16.24,90.79,2.18,3.4,0
2019-10-06,101851,65.868932,24.179364,4.25,77.46,1.27,0.0,0
2016-03-31,101851,65.868932,24.179364,-0.78,94.33,1.07,0.0,0
2017-10-26,101851,65.868932,24.179364,-0.6,78.25,2.44,0.0,0
2020-07-04,101851,65.868932,24.179364,12.25,81.71,2.95,19.7,0
2020-11-19,101851,65.868932,24.179364,-1.25,95.33,3.0,7.6,0
2015-10-21,101851,65.868932,24.179364,6.31,90.67,4.24,8.8,0
2019-03-04,101851,65.868932,24.179364,-16.12,83.92,1.33,0.0,0
2016-01-19,101851,65.868932,24.179364,-23.75,79.67,1.15,0.4,0
2019-09-21,101851,65.868932,24.179364,3.59,81.17,1.2,0.0,0
2019-01-27,101851,65.868932,24.179364,-21.74,81.17,0.92,0.1,0
2018-01-14,101851,65.868932,24.179364,-1.3,89.29,4.87,1.4,0
2019-02-05,101851,65.868932,24.179364,-21.75,80.83,0.85,0.0,0
2018-09-26,101851,65.868932,24.179364,6.9,90.17,2.31,4.9,0
2026-01-11,101851,65.868932,24.179364,-26.9,75.5,,0.0,0
2023-12-12,101851,65.868932,24.179364,-17.33,84.62,1.1,0.0,0
2021-12-29,101851,65.868932,24.179364,-4.31,94.17,3.0,4.3,0
2019-10-14,101851,65.868932,24.179364,0.26,91.62,1.23,0.0,0
2026-06-04,101851,65.868932,24.179364,16.25,75.88,,0.0,0
2018-04-02,101851,65.868932,24.179364,-5.95,67.08,1.78,0.0,0
2021-01-29,101851,65.868932,24.179364,-12.35,88.58,1.18,0.1,0
2018-12-21,101851,65.868932,24.179364,-8.06,83.83,2.88,0.3,0
2017-02-01,101851,65.868932,24.179364,-10.08,87.12,1.51,0.0,0
2017-12-21,101851,65.868932,24.179364,-2.06,95.96,1.57,0.1,0
2016-03-30,101851,65.868932,24.179364,0.78,94.79,2.22,5.0,0
2021-01-19,101851,65.868932,24.179364,-11.56,89.04,1.22,0.1,0
2024-01-17,101851,65.868932,24.179364,-28.62,76.46,0.91,0.0,0
2024-11-25,101851,65.868932,24.179364,1.63,97.75,4.88,23.7,0
2015-03-27,101851,65.868932,24.179364,-1.58,58.88,4.77,3.8,0
2023-12-24,101851,65.868932,24.179364,-2.45,93.38,2.79,3.9,0
2016-02-21,101851,65.868932,24.179364,-0.83,93.46,5.93,11.8,0
2022-09-16,101851,65.868932,24.179364,11.43,94.04,3.76,4.4,0
2016-12-15,101851,65.868932,24.179364,-4.95,95.29,0.9,1.0,0
2019-04-08,101851,65.868932,24.179364,-1.27,74.88,4.84,0.4,0
2016-11-17,101851,65.868932,24.179364,0.69,95.21,3.95,2.5,0
2021-10-21,101851,65.868932,24.179364,-0.88,95.33,3.05,0.7,0
2015-03-31,101851,65.868932,24.179364,0.65,95.83,3.2,10.9,0
2023-11-13,101851,65.868932,24.179364,-5.84,90.33,2.88,0.0,0
2018-08-20,101851,65.868932,24.179364,12.72,78.38,1.92,17.9,0
2018-12-22,101851,65.868932,24.179364,-17.42,84.12,1.66,0.0,0
2021-12-12,101851,65.868932,24.179364,-1.88,96.96,2.92,3.2,0
2024-03-08,101851,65.868932,24.179364,-0.67,80.71,1.36,0.0,0
2022-11-14,101851,65.868932,24.179364,0.0,98.5,1.44,0.0,0
2017-03-31,101851,65.868932,24.179364,-8.76,78.54,1.26,0.0,0
2023-01-10,101851,65.868932,24.179364,-6.82,86.42,3.54,2.3,0
2026-03-18,101851,65.868932,24.179364,2.07,89.12,,0.0,0
2016-01-09,101851,65.868932,24.179364,-15.22,87.0,0.7,0.6,0
2024-01-22,101851,65.868932,24.179364,-0.48,93.58,6.5,24.6,0
2024-03-02,101851,65.868932,24.179364,0.78,96.46,4.21,1.3,0
2015-02-28,101851,65.868932,24.179364,0.63,91.04,5.48,0.0,0
2025-12-09,101851,65.868932,24.179364,-3.4,96.62,,0.8,0
2023-03-12,101851,65.868932,24.179364,-8.63,84.79,1.22,0.0,0
2018-03-02,101851,65.868932,24.179364,-6.31,89.21,0.76,0.5,0
2017-01-13,101851,65.868932,24.179364,-3.86,83.67,3.69,0.0,0
2019-11-16,101851,65.868932,24.179364,0.11,94.38,2.02,0.4,0
2016-02-29,101851,65.868932,24.179364,-14.48,87.83,1.26,0.0,0
2019-12-22,101851,65.868932,24.179364,0.23,99.38,2.14,1.7,0
2016-12-08,101851,65.868932,24.179364,-8.62,92.12,0.7,0.0,0
2020-11-02,101851,65.868932,24.179364,6.39,93.38,7.12,54.0,0
2019-01-19,101851,65.868932,24.179364,-19.49,82.92,0.72,0.0,0
2022-03-08,101851,65.868932,24.179364,-5.58,92.08,1.6,0.1,0
2015-01-07,101851,65.868932,24.179364,-0.71,97.58,3.34,8.1,0
2023-09-10,101851,65.868932,24.179364,14.12,96.33,4.02,0.9,0
2022-11-28,101851,65.868932,24.179364,0.02,93.26,3.25,0.0,0
2016-03-16,101851,65.868932,24.179364,4.44,71.5,1.97,0.0,0
2024-02-11,101851,65.868932,24.179364,-23.06,79.5,1.21,0.0,0
2019-01-14,101851,65.868932,24.179364,-7.15,89.08,3.2,7.9,0
2018-12-01,101851,65.868932,24.179364,2.72,92.42,6.91,2.7,0
2024-07-15,101851,65.868932,24.179364,17.58,76.75,2.14,0.0,0
2020-09-16,101851,65.868932,24.179364,6.81,99.21,3.58,22.3,0
2018-08-19,101851,65.868932,24.179364,15.08,74.83,4.13,4.1,0
2018-02-15,101851,65.868932,24.179364,-1.05,87.38,4.65,0.0,0
2022-11-03,101851,65.868932,24.179364,3.31,99.0,2.84,4.4,0
2016-03-09,101851,65.868932,24.179364,-0.44,94.21,1.67,0.4,0
2020-02-01,101851,65.868932,24.179364,-6.24,88.62,5.29,11.7,0
2022-10-22,101851,65.868932,24.179364,4.43,82.08,4.02,0.0,0
2023-01-18,101851,65.868932,24.179364,-0.83,92.21,4.13,11.0,0
2020-12-12,101851,65.868932,24.179364,-5.4,92.71,2.3,1.0,0
2025-01-10,101851,65.868932,24.179364,-20.71,82.96,0.68,0.0,0
2026-03-15,101851,65.868932,24.179364,0.08,98.88,,0.6,0
2023-12-26,101851,65.868932,24.179364,-5.04,94.38,1.3,0.0,0
2023-12-05,101851,65.868932,24.179364,-13.45,87.46,0.74,0.5,0
2020-04-14,101851,65.868932,24.179364,0.77,90.17,2.29,2.2,0
2015-04-04,101851,65.868932,24.179364,0.94,86.71,1.71,0.0,0
2025-06-24,101851,65.868932,24.179364,11.89,92.17,,9.3,0
2024-02-26,101851,65.868932,24.179364,-0.38,96.29,4.76,0.0,0
2023-05-02,101851,65.868932,24.179364,3.44,65.46,1.65,0.0,0
2026-01-29,101851,65.868932,24.179364,-18.37,82.96,,0.1,0
2021-09-30,101851,65.868932,24.179364,7.94,89.09,1.64,0.0,0
2024-02-15,101851,65.868932,24.179364,-7.4,90.71,3.35,2.5,0
2016-11-01,101851,65.868932,24.179364,0.6,95.88,1.26,0.0,0
2016-07-07,101851,65.868932,24.179364,15.63,94.33,1.49,10.2,0
2017-01-05,101851,65.868932,24.179364,-29.59,75.29,0.82,0.0,0
2017-11-24,101851,65.868932,24.179364,0.69,93.38,5.17,13.2,0
2022-01-10,101851,65.868932,24.179364,-18.32,84.83,1.45,0.1,0
2017-03-01,101851,65.868932,24.179364,-1.91,95.12,2.61,7.7,0
2021-02-23,101851,65.868932,24.179364,-13.03,83.33,4.19,11.0,0
2017-11-26,101851,65.868932,24.179364,0.39,92.92,3.03,0.8,0
2026-03-25,101851,65.868932,24.179364,1.9,98.62,,3.6,0
2019-03-05,101851,65.868932,24.179364,-13.81,63.21,1.55,0.0,0
2023-02-21,101851,65.868932,24.179364,-14.6,84.04,1.41,0.0,0
2025-01-23,101851,65.868932,24.179364,-16.94,85.75,0.85,0.0,0
2021-01-14,101851,65.868932,24.179364,-28.47,75.96,0.8,0.0,0
2022-05-27,101851,65.868932,24.179364,7.82,86.5,1.89,4.3,0
2024-10-14,101851,65.868932,24.179364,4.44,96.29,1.8,0.3,0
2017-12-14,101851,65.868932,24.179364,-9.47,89.17,1.96,5.0,0
2015-01-13,101851,65.868932,24.179364,-14.57,85.08,2.77,1.1,0
2018-11-28,101851,65.868932,24.179364,-2.8,88.29,2.4,0.0,0
2017-12-13,101851,65.868932,24.179364,-6.48,92.38,1.7,2.8,0
2024-03-14,101851,65.868932,24.179364,-1.23,94.96,3.91,11.4,0
2022-11-10,101851,65.868932,24.179364,-1.53,97.04,1.08,0.1,0
2015-01-16,101851,65.868932,24.179364,-0.33,96.46,4.69,10.3,0
2025-02-09,101851,65.868932,24.179364,-2.4,88.96,3.98,0.0,0
2017-12-16,101851,65.868932,24.179364,-9.35,92.04,0.75,0.0,0
2023-12-28,101851,65.868932,24.179364,-14.05,87.62,0.67,0.0,0
2015-05-14,101851,65.868932,24.179364,4.05,94.08,2.55,4.2,0
2018-11-12,101851,65.868932,24.179364,4.84,94.79,4.38,6.6,0
2025-10-21,101851,65.868932,24.179364,4.96,92.5,,12.4,0
2024-06-18,101851,65.868932,24.179364,15.81,86.0,2.29,2.1,0
2019-01-22,101851,65.868932,24.179364,-20.76,81.79,0.97,0.1,0
2017-11-12,101851,65.868932,24.179364,1.26,95.96,2.74,4.5,0
2023-12-11,101851,65.868932,24.179364,-12.32,85.54,2.07,0.0,0
2026-02-06,101851,65.868932,24.179364,-11.83,88.17,,0.0,0
2016-04-19,101851,65.868932,24.179364,1.25,97.38,1.68,6.1,0
2018-09-06,101851,65.868932,24.179364,12.05,89.46,1.02,0.0,0
2026-04-06,101851,65.868932,24.179364,2.81,92.88,,1.8,0
2026-05-27,101851,65.868932,24.179364,9.22,53.29,,0.0,0
2016-10-22,101851,65.868932,24.179364,2.72,87.83,2.0,0.1,0
2023-01-05,101851,65.868932,24.179364,-11.11,89.58,1.27,0.0,0
2020-12-03,101851,65.868932,24.179364,2.02,83.33,5.7,0.1,0
2026-01-16,101851,65.868932,24.179364,-2.66,94.75,,8.2,0
2018-12-05,101851,65.868932,24.179364,-3.68,94.96,1.3,4.9,0
2015-09-18,101851,65.868932,24.179364,13.92,96.67,4.15,34.9,0
2023-03-07,101851,65.868932,24.179364,-18.66,77.62,0.93,0.0,0
2016-02-17,101851,65.868932,24.179364,-5.88,93.54,2.54,0.3,0
2015-01-17,101851,65.868932,24.179364,-0.56,99.04,1.11,1.7,0
2025-12-07,101851,65.868932,24.179364,-1.63,93.46,,5.2,0
2025-10-31,101851,65.868932,24.179364,2.96,97.79,,3.7,0
2023-02-25,101851,65.868932,24.179364,-8.63,85.21,1.16,0.0,0
2017-02-05,101851,65.868932,24.179364,-3.48,89.04,1.87,0.1,0
2020-01-28,101851,65.868932,24.179364,-8.73,86.92,3.43,5.3,0
2015-11-02,101851,65.868932,24.179364,6.97,79.08,2.57,0.0,0
2019-02-19,101851,65.868932,24.179364,-3.38,97.25,1.55,0.1,0
2015-12-26,101851,65.868932,24.179364,-3.22,67.88,2.9,0.0,0
2022-12-03,101851,65.868932,24.179364,-3.64,94.17,1.55,0.2,0
2020-11-17,101851,65.868932,24.179364,5.26,99.83,6.05,14.1,0
2025-03-12,101851,65.868932,24.179364,-8.95,81.71,0.77,0.0,0
2016-03-21,101851,65.868932,24.179364,-9.73,73.79,1.2,0.0,0
2025-04-23,101851,65.868932,24.179364,1.83,68.46,2.7,1.9,0
2017-07-05,101851,65.868932,24.179364,9.08,86.46,2.3,0.2,0
2026-05-25,101851,65.868932,24.179364,9.51,80.5,,0.9,0
2015-12-14,101851,65.868932,24.179364,-13.6,89.0,0.75,0.0,0
2023-12-10,101851,65.868932,24.179364,-11.43,85.83,2.44,0.0,0
2016-03-04,101851,65.868932,24.179364,-5.85,88.21,2.72,0.2,0
2025-10-05,101851,65.868932,24.179364,7.94,74.46,,0.4,0
2022-03-07,101851,65.868932,24.179364,-5.45,89.7,3.19,4.0,0
2021-01-16,101851,65.868932,24.179364,-7.85,92.92,0.93,0.0,0
2024-11-21,101851,65.868932,24.179364,-6.12,78.58,6.85,3.6,0
2021-01-25,101851,65.868932,24.179364,-10.6,86.42,1.75,0.0,0
2015-11-16,101851,65.868932,24.179364,-0.18,98.21,1.76,1.3,0
2017-02-10,101851,65.868932,24.179364,-9.87,88.75,1.44,0.0,0
2016-07-06,101851,65.868932,24.179364,17.36,92.46,1.31,7.9,0
2021-02-10,101851,65.868932,24.179364,-23.29,78.88,0.8,0.0,0
2018-12-06,101851,65.868932,24.179364,-6.74,93.25,1.14,0.9,0
2016-01-16,101851,65.868932,24.179364,-9.36,89.42,1.86,1.7,0
2017-12-10,101851,65.868932,24.179364,0.51,84.75,3.96,1.5,0
2019-12-21,101851,65.868932,24.179364,0.09,99.17,1.73,5.7,0
2024-02-20,101851,65.868932,24.179364,-9.33,87.42,1.2,0.0,0
2016-05-14,101851,65.868932,24.179364,5.82,83.5,1.84,2.0,0
2026-02-27,101851,65.868932,24.179364,-3.89,90.46,,4.0,0
2025-10-24,101851,65.868932,24.179364,7.21,98.58,,6.9,0
2024-03-01,101851,65.868932,24.179364,1.03,94.04,6.1,0.3,0
2025-11-14,101851,65.868932,24.179364,-4.57,84.79,,0.0,0
2016-01-26,101851,65.868932,24.179364,-4.96,94.88,3.07,12.0,0
2022-02-15,101851,65.868932,24.179364,-18.82,83.54,1.37,0.0,0
2016-12-25,101851,65.868932,24.179364,-8.76,91.62,0.94,0.1,0
2025-10-25,101851,65.868932,24.179364,3.55,92.25,,5.9,0
2024-12-13,101851,65.868932,24.179364,-8.23,85.71,1.33,0.0,0
2025-01-29,101851,65.868932,24.179364,-6.66,94.75,2.14,0.0,0
2019-11-27,101851,65.868932,24.179364,-10.12,90.08,1.23,0.0,0
2025-02-25,101851,65.868932,24.179364,1.04,98.88,4.43,14.3,0
2019-08-01,101851,65.868932,24.179364,13.9,70.29,1.4,0.0,0
2018-12-19,101851,65.868932,24.179364,-4.98,93.75,1.85,0.3,0
2018-12-14,101851,65.868932,24.179364,-7.99,92.83,0.72,0.0,0
2024-02-07,101851,65.868932,24.179364,-19.27,82.17,1.97,0.0,0
2023-09-20,101851,65.868932,24.179364,7.34,91.04,3.35,4.7,0
2026-05-20,101851,65.868932,24.179364,12.92,85.29,,14.5,0
2025-12-05,101851,65.868932,24.179364,-2.1,95.62,,0.3,0
2023-11-29,101851,65.868932,24.179364,-4.0,87.04,4.45,3.0,0
2017-03-09,101851,65.868932,24.179364,-2.07,93.71,3.69,7.1,0
2019-10-12,101851,65.868932,24.179364,0.75,92.54,1.82,0.1,0
2021-02-04,101851,65.868932,24.179364,-8.95,88.38,2.04,0.1,0
2017-01-16,101851,65.868932,24.179364,-12.35,88.5,0.97,0.0,0
2023-02-26,101851,65.868932,24.179364,-10.44,89.42,1.68,0.0,0
2018-02-14,101851,65.868932,24.179364,-0.5,90.88,5.28,2.9,0
